district_name,school_name,level,street_address,city,state,zip,latitude,longitude,charter
ST. LUCIE   ,DALE CASSENS EDUCATION COMPLEX                                                                      ,"elementary, middle, high",1901 S 11TH ST                                                                  ,FORT PIERCE         ,FL,34950-5232,27.42972,-80.33429,False
ST. LUCIE   ,ACCELERATION ACADEMY                                                                                ,high,329 SE PORT ST LUCIE BLVD                                                       ,PORT ST LUCIE       ,FL,34984-5101,27.27344,-80.34079,False
ST. LUCIE   ,MORNINGSIDE ELEMENTARY SCHOOL                                                                       ,elementary,2300 SE GOWIN DR                                                                ,PORT ST LUCIE       ,FL,34952-4948,27.27297,-80.29514,False
ST. LUCIE   ,LAKEWOOD PARK ELEMENTARY SCHOOL                                                                     ,elementary,7800 INDRIO RD                                                                  ,FORT PIERCE         ,FL,34951-2110,27.52288,-80.40371,False
ST. LUCIE   ,FLORESTA ELEMENTARY SCHOOL                                                                          ,elementary,1501 SE FLORESTA DR                                                             ,PORT ST LUCIE       ,FL,34983-4070,27.29473,-80.3255,False
ST. LUCIE   ,BAYSHORE ELEMENTARY SCHOOL                                                                          ,elementary,1661 SW BAYSHORE BLVD                                                           ,PORT ST LUCIE       ,FL,34984-3574,27.29176,-80.36452,False
ST. LUCIE   ,NORTHPORT K-8 SCHOOL                                                                                ,"elementary, middle",250 NW FLORESTA DR                                                              ,PORT ST LUCIE       ,FL,34983-8601,27.32461,-80.35259,False
ST. LUCIE   ,WINDMILL POINT ELEMENTARY SCHOOL                                                                    ,elementary,700 SW DARWIN BLVD                                                              ,PORT ST LUCIE       ,FL,34953-3318,27.24583,-80.3727,False
ST. LUCIE   ,VILLAGE GREEN ENVIRONMENTAL STUDIES SCHOOL                                                          ,elementary,1700 SE LENNARD RD                                                              ,PORT ST LUCIE       ,FL,34952-6535,27.28981,-80.28605,False
ST. LUCIE   ,PORT ST. LUCIE HIGH SCHOOL                                                                          ,high,1201 SE JAGUAR LN                                                               ,PORT ST LUCIE       ,FL,34952-8127,27.30516,-80.2858,False
ST. LUCIE   ,PARKWAY ELEMENTARY SCHOOL                                                                           ,elementary,7000 NW SELVITZ RD                                                              ,PORT ST LUCIE       ,FL,34983-8203,27.34774,-80.3701,False
ST. LUCIE   ,SOUTHPORT MIDDLE SCHOOL                                                                             ,middle,2420 SE MORNINGSIDE BLVD                                                        ,PORT ST LUCIE       ,FL,34952-5421,27.26821,-80.30055,False
ST. LUCIE   ,MARIPOSA ELEMENTARY SCHOOL                                                                          ,elementary,2620 SE MARIPOSA AVE                                                            ,PORT ST LUCIE       ,FL,34952-7269,27.27004,-80.26965,False
ST. LUCIE   ,OAK HAMMOCK K-8 SCHOOL                                                                              ,"elementary, middle",1251 SW CALIFORNIA BLVD                                                         ,PORT ST LUCIE       ,FL,34953-1800,27.27926,-80.38446,False
ST. LUCIE   ,MANATEE ACADEMY K-8                                                                                 ,"elementary, middle",1450 SW HEATHERWOOD BLVD                                                        ,PORT ST LUCIE       ,FL,34986-2039,27.29974,-80.3956,False
ST. LUCIE   ,FOREST GROVE MIDDLE SCHOOL                                                                          ,middle,3201 S 25TH ST                                                                  ,FORT PIERCE         ,FL,34981-5232,27.40617,-80.35192,False
ST. LUCIE   ,RIVERS EDGE ELEMENTARY SCHOOL                                                                       ,elementary,5600 NE SAINT JAMES DR                                                          ,PORT ST LUCIE       ,FL,34983-3301,27.36172,-80.35039,False
ST. LUCIE   ,SOUTHERN OAKS MIDDLE SCHOOL                                                                         ,middle,5500 NE SAINT JAMES DR                                                          ,PORT ST LUCIE       ,FL,34983-3303,27.36013,-80.35665,False
ST. LUCIE   ,ST. LUCIE WEST CENTENNIAL HIGH                                                                      ,high,1485 SW CASHMERE BLVD                                                           ,PORT ST LUCIE       ,FL,34986-2027,27.29781,-80.38,False
ST. LUCIE   ,TREASURE COAST HIGH SCHOOL                                                                          ,high,1000 SW DARWIN BLVD                                                             ,PORT ST LUCIE       ,FL,34953-3361,27.2448,-80.36768,False
